Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,purchase information.Purchase_Category,purchase information.Purchase_Amount,purchase information.Frequency_of_Purchase,purchase information.Purchase_Channel,purchase information.Product_Rating,purchase information.Product_Rating word,purchase information.Return_Rate,purchase information.Return_Rate word,purchase information.Payment_Method,purchase information.Shipping_Preference,purchase information.Discount_Used,purchase information.Time_of_Purchase,purchasing behavior.Brand_Loyalty,purchasing behavior.Time_Spent_on_Product_Research(hours),purchasing behavior.Social_Media_Influence,purchasing behavior.Discount_Sensitivity,purchasing behavior.Engagement_with_Ads,purchasing behavior.Device_Used_for_Shopping,purchasing behavior.Time_to_Decision,Evaluation and satisfaction.Customer_Loyalty_Program_Member,Evaluation and satisfaction.Purchase_Intent,Evaluation and satisfaction.Customer_Satisfaction,Evaluation and satisfaction.Customer_Satisfaction word
76-213-5806,21,Male,High,Widowed,Bachelor's,Middle,Rende,Mobile Accessories,57.39,3,Mixed,5,High,0,No Return,Credit Card,Standard,FALSE,19/07/2024,2,0.25,None,Somewhat Sensitive,Medium,Desktop,3,FALSE,Impulsive,10,Extremely Satisfied 
66-894-5431,41,Female,Middle,Single,Master's,High,Zarasai,Beauty & Personal Care,363.91,10,Online,1,Low,0,No Return,Cash,Standard,TRUE,07/01/2024,1,0.3,Medium,Very Sensitive,Low,Smartphone,9,TRUE,Planned,2,Very Dissatisfied 
20-939-3906,40,Male,High,Married,High School,Middle,Nanchangshan,Travel & Leisure Flights,304.79,12,Store,4,Medium,1,Low Return,Other,Standard,TRUE,07/01/2024,2,2,Low,Somewhat Sensitive,High,Desktop,10,TRUE,Wants-based,9,Very Satisfied 
86-390-9555,48,Male,Middle,Single,Master's,High,Pegões,Jewelry & Accessories,363.98,4,Online,4,Medium,2,High Return,PayPal,Express,TRUE,27/05/2024,4,1,None,Somewhat Sensitive,None,Tablet,1,TRUE,Planned,7,Satisfied 
91-602-0761,25,Male,Middle,Widowed,Bachelor's,Middle,Espírito Santo do Pinhal,Books,249.6,7,Mixed,1,Low,2,High Return,Debit Card,Standard,TRUE,11/05/2024,4,1,Low,Somewhat Sensitive,High,Smartphone,11,FALSE,Wants-based,7,Satisfied 
62-974-7965,30,Male,High,Divorced,Bachelor's,High,Újezd,Electronics,345.04,12,Store,5,High,0,No Return,Credit Card,Express,TRUE,16/10/2024,1,1,Low,Somewhat Sensitive,Medium,Tablet,13,TRUE,Planned,8,Satisfied 
21-232-1397,25,Female,Middle,Single,Master's,High,Bhadrapur,Arts & Crafts,59.15,3,Store,2,Low,0,No Return,Debit Card,Standard,FALSE,19/04/2024,4,1,None,Not Sensitive,High,Desktop,8,FALSE,Need-based,1,Very Dissatisfied 
31-364-4144,40,Male,High,Widowed,Master's,High,Kostrovo,Home Appliances,461.81,12,Mixed,3,Medium,0,No Return,Other,No Preference,TRUE,07/06/2024,4,0,Medium,Very Sensitive,Low,Desktop,8,FALSE,Wants-based,8,Satisfied 
99-945-7193,24,Female,Middle,Single,Master's,High,Lemery,Health Care,280.88,4,Mixed,4,Medium,0,No Return,Credit Card,No Preference,TRUE,05/05/2024,3,1,High,Not Sensitive,High,Smartphone,2,TRUE,Planned,2,Very Dissatisfied 
91-053-3261,49,Male,Middle,Divorced,Bachelor's,High,Youcheng,Luxury Goods,283.7,8,Mixed,5,High,1,Low Return,Cash,Express,FALSE,29/02/2024,2,1,Medium,Not Sensitive,Low,Smartphone,8,FALSE,Impulsive,3,Dissatisfied 
50-447-5171,50,Female,High,Married,Master's,Middle,Napoli,Luxury Goods,411.95,10,Store,3,Medium,0,No Return,PayPal,Standard,TRUE,18/12/2024,5,1,None,Not Sensitive,None,Smartphone,5,TRUE,Impulsive,4,Somewhat Dissatisfied 
89-754-7244,45,Female,High,Widowed,Master's,Middle,El Caño,Gardening & Outdoors,476.11,5,Store,4,Medium,2,High Return,Debit Card,Standard,TRUE,29/10/2024,1,1,None,Very Sensitive,High,Desktop,1,FALSE,Wants-based,10,Extremely Satisfied 
56-072-7011,19,Female,High,Single,Master's,High,Heemstede,Gardening & Outdoors,399.24,7,Store,2,Low,1,Low Return,Debit Card,Standard,FALSE,21/06/2024,4,1,Medium,Very Sensitive,Medium,Smartphone,10,FALSE,Need-based,2,Very Dissatisfied 
74-281-3421,50,Male,Middle,Widowed,High School,High,Panyam,Jewelry & Accessories,90.79,12,Store,1,Low,0,No Return,Other,No Preference,FALSE,16/09/2024,4,2,Medium,Somewhat Sensitive,Medium,Tablet,6,FALSE,Planned,2,Very Dissatisfied 
86-068-2133,32,Female,High,Married,Master's,High,Faraulep,Animal Feed,229.56,9,Online,2,Low,0,No Return,PayPal,No Preference,TRUE,14/01/2024,1,1,None,Somewhat Sensitive,Low,Tablet,11,TRUE,Need-based,9,Very Satisfied 
03-102-0288,21,Female,Middle,Married,Master's,Middle,San Isidro,Sports & Outdoors,160.47,7,Mixed,5,High,0,No Return,Debit Card,No Preference,TRUE,17/03/2024,1,0,None,Not Sensitive,None,Smartphone,6,FALSE,Wants-based,3,Dissatisfied 
73-259-8940,34,Female,Middle,Widowed,Bachelor's,Middle,Masoyila,Food & Beverages,399.95,10,Store,1,Low,1,Low Return,Cash,Express,TRUE,07/03/2024,2,0,Low,Not Sensitive,High,Smartphone,10,FALSE,Need-based,2,Very Dissatisfied 
77-796-5786,42,Female,Middle,Single,Master's,High,Beiyuan,Baby Products,337.33,8,Store,4,Medium,0,No Return,Debit Card,Express,FALSE,25/11/2024,1,1,None,Somewhat Sensitive,Medium,Desktop,10,FALSE,Planned,5,Neutral 
23-949-1954,42,Female,Middle,Single,Bachelor's,Middle,Kariya,Jewelry & Accessories,204.83,6,Store,1,Low,1,Low Return,Debit Card,Standard,TRUE,22/04/2024,5,0,High,Very Sensitive,Medium,Smartphone,5,FALSE,Wants-based,5,Neutral 
51-313-7293,31,Female,High,Widowed,Bachelor's,High,Malakhovka,Packages,193.94,11,Mixed,1,Low,0,No Return,Other,Standard,FALSE,09/08/2024,4,0,None,Not Sensitive,High,Desktop,9,FALSE,Wants-based,3,Dissatisfied 
62-797-9254,35,Male,High,Widowed,High School,High,At-Bashi,Mobile Accessories,460.37,10,Online,4,Medium,2,High Return,Credit Card,Express,TRUE,13/07/2024,5,2,Low,Very Sensitive,High,Desktop,12,TRUE,Wants-based,7,Satisfied 
01-799-2615,45,Male,Middle,Married,High School,Middle,Limoges,Books,389.47,4,Store,3,Medium,1,Low Return,Credit Card,Standard,TRUE,11/02/2024,5,2,Low,Not Sensitive,High,Desktop,6,TRUE,Wants-based,9,Very Satisfied 
82-133-0444,43,Male,High,Married,Bachelor's,Middle,Hägersten,Home Appliances,370.05,11,Mixed,3,Medium,1,Low Return,Cash,No Preference,TRUE,30/10/2024,5,0,Medium,Very Sensitive,High,Smartphone,10,TRUE,Impulsive,10,Extremely Satisfied 
17-551-9779,33,Male,Middle,Widowed,Master's,High,Marabahan,Jewelry & Accessories,462.24,2,Mixed,5,High,2,High Return,Other,Express,TRUE,19/03/2024,4,0,Low,Not Sensitive,None,Smartphone,13,TRUE,Wants-based,1,Very Dissatisfied 
49-037-2300,31,Female,Middle,Single,High School,Middle,Eslāmābād,Food & Beverages,472.53,11,Online,1,Low,2,High Return,Debit Card,Express,FALSE,30/04/2024,4,1,Medium,Somewhat Sensitive,Medium,Smartphone,4,FALSE,Wants-based,7,Satisfied 
95-876-9757,31,Female,High,Married,Master's,High,Emar,Home Appliances,407.29,3,Store,5,High,0,No Return,Other,Express,FALSE,25/11/2024,5,0,Low,Not Sensitive,Low,Tablet,3,FALSE,Planned,5,Neutral 
47-947-4888,26,Male,High,Single,Master's,High,Baisha,Mobile Accessories,135.65,8,Online,1,Low,0,No Return,Other,Standard,FALSE,16/02/2024,4,1,Low,Very Sensitive,None,Desktop,14,FALSE,Impulsive,9,Very Satisfied 
83-003-2165,49,Male,High,Married,Bachelor's,Middle,Magdalena,Animal Feed,352.35,4,Online,2,Low,1,Low Return,Credit Card,Express,FALSE,20/06/2024,2,0,Low,Very Sensitive,Low,Smartphone,14,FALSE,Planned,1,Very Dissatisfied 
27-619-9264,23,Female,High,Single,Master's,High,Göteborg,Books,441.73,12,Online,4,Medium,0,No Return,Credit Card,Standard,TRUE,04/02/2024,1,2,Low,Somewhat Sensitive,Medium,Smartphone,8,FALSE,Planned,8,Satisfied 
49-476-1729,42,Female,High,Single,Master's,Middle,Skórzec,Luxury Goods,105.95,12,Mixed,4,Medium,1,Low Return,Cash,Standard,FALSE,04/08/2024,1,2,Low,Very Sensitive,Medium,Desktop,11,FALSE,Impulsive,7,Satisfied 
64-803-7087,32,Male,Middle,Single,Bachelor's,High,São João dos Inhamuns,Groceries,351.54,11,Mixed,3,Medium,0,No Return,PayPal,Express,TRUE,21/03/2024,1,2,None,Somewhat Sensitive,None,Tablet,12,FALSE,Planned,8,Satisfied 
01-925-4021,37,Male,Middle,Single,High School,Middle,Tambaksari,Home Appliances,321.26,12,Online,1,Low,0,No Return,Debit Card,Standard,FALSE,13/06/2024,4,0,None,Very Sensitive,None,Desktop,14,FALSE,Need-based,6,Somewhat Satisfied 
72-454-2741,49,Female,Middle,Single,High School,Middle,Belene,Animal Feed,421.5,11,Online,1,Low,0,No Return,PayPal,Express,TRUE,04/04/2024,5,2,Low,Somewhat Sensitive,None,Desktop,3,TRUE,Need-based,8,Satisfied 
07-834-3350,29,Female,High,Single,Master's,Middle,San Luis,Jewelry & Accessories,217.62,3,Online,2,Low,2,High Return,PayPal,No Preference,FALSE,14/02/2024,5,1,High,Very Sensitive,Low,Smartphone,5,TRUE,Impulsive,3,Dissatisfied 
11-802-5604,26,Male,High,Divorced,High School,Middle,Zengfu,Books,226.04,11,Online,1,Low,0,No Return,PayPal,Express,TRUE,14/05/2024,4,1,None,Very Sensitive,Medium,Desktop,12,FALSE,Wants-based,9,Very Satisfied 
31-491-8457,47,Male,High,Single,Bachelor's,High,Tipaz,Jewelry & Accessories,385.08,7,Store,4,Medium,1,Low Return,Debit Card,No Preference,FALSE,12/11/2024,2,1,High,Somewhat Sensitive,Low,Tablet,1,TRUE,Impulsive,1,Very Dissatisfied 
86-257-9581,30,Male,High,Single,Bachelor's,Middle,Wādī as Salqā,Hotels,181.1,2,Online,5,High,2,High Return,Credit Card,No Preference,FALSE,26/12/2024,2,2,Low,Not Sensitive,Low,Tablet,5,FALSE,Impulsive,7,Satisfied 
22-981-6595,26,Female,High,Single,High School,High,Wasagu,Office Supplies,246.41,7,Store,4,Medium,2,High Return,Cash,Standard,TRUE,01/10/2024,2,0,None,Somewhat Sensitive,Low,Smartphone,11,FALSE,Need-based,8,Satisfied 
54-002-5845,35,Female,High,Divorced,Bachelor's,High,Wangsi,Baby Products,140.87,8,Store,3,Medium,2,High Return,Other,No Preference,TRUE,03/03/2024,3,2,Low,Not Sensitive,Medium,Tablet,9,FALSE,Impulsive,7,Satisfied 
31-927-7787,40,Female,High,Married,High School,High,Esmeralda,Software & Apps,151.25,2,Store,5,High,1,Low Return,Debit Card,No Preference,TRUE,20/04/2024,2,0,Medium,Somewhat Sensitive,Medium,Tablet,10,FALSE,Planned,8,Satisfied 
46-098-9737,35,Male,Middle,Married,Master's,High,Chivilcoy,Hotels,171.52,3,Mixed,5,High,1,Low Return,Cash,Standard,TRUE,21/08/2024,5,2,Medium,Very Sensitive,Medium,Smartphone,12,TRUE,Planned,9,Very Satisfied 
27-017-7173,21,Male,Middle,Single,Master's,Middle,São Miguel do Araguaia,Sports & Outdoors,399.56,10,Online,2,Low,0,No Return,Cash,No Preference,TRUE,21/10/2024,4,1,Low,Not Sensitive,Medium,Desktop,1,TRUE,Need-based,4,Somewhat Dissatisfied 
53-102-9949,41,Female,Middle,Widowed,Master's,Middle,Libei,Sports & Outdoors,173.46,4,Mixed,3,Medium,0,No Return,PayPal,No Preference,FALSE,11/04/2024,5,1,None,Not Sensitive,Medium,Smartphone,2,TRUE,Wants-based,9,Very Satisfied 
02-676-9312,44,Male,High,Single,Bachelor's,High,Araci,Toys & Games,332.14,10,Online,4,Medium,1,Low Return,PayPal,No Preference,TRUE,09/02/2024,4,0,Low,Somewhat Sensitive,None,Desktop,13,TRUE,Planned,2,Very Dissatisfied 
30-083-9565,37,Male,Middle,Widowed,Master's,High,Bokong Timur,Office Supplies,365.88,10,Mixed,5,High,1,Low Return,PayPal,Express,FALSE,16/04/2024,4,1,None,Somewhat Sensitive,Medium,Tablet,9,FALSE,Wants-based,1,Very Dissatisfied 
30-975-0306,40,Female,High,Widowed,Bachelor's,High,Gaowu,Toys & Games,354.92,8,Mixed,4,Medium,0,No Return,Debit Card,Express,TRUE,17/02/2024,5,0,None,Somewhat Sensitive,None,Tablet,13,TRUE,Wants-based,1,Very Dissatisfied 
14-364-4904,43,Female,High,Widowed,Master's,High,Guéret,Jewelry & Accessories,195.46,10,Mixed,3,Medium,0,No Return,Other,Standard,TRUE,07/07/2024,5,2,None,Not Sensitive,Low,Tablet,9,FALSE,Impulsive,10,Extremely Satisfied 
08-652-2085,48,Female,Middle,Single,Master's,High,Postřekov,Books,474.03,7,Store,1,Low,0,No Return,Other,Standard,TRUE,03/08/2024,3,1,Medium,Somewhat Sensitive,High,Desktop,13,TRUE,Need-based,6,Somewhat Satisfied 
67-037-2087,32,Male,High,Divorced,Bachelor's,Middle,Gobojango,Animal Feed,106.96,6,Store,1,Low,0,No Return,Debit Card,Standard,TRUE,09/03/2024,3,2,Low,Not Sensitive,Medium,Tablet,3,TRUE,Impulsive,7,Satisfied 
09-737-8354,37,Female,Middle,Widowed,High School,High,Tandahimba,Electronics,371.84,9,Store,4,Medium,2,High Return,Other,Standard,FALSE,28/07/2024,5,0,None,Not Sensitive,None,Tablet,2,TRUE,Impulsive,6,Somewhat Satisfied 
25-096-6830,36,Female,High,Divorced,High School,Middle,La Guata,Books,497.75,11,Store,1,Low,2,High Return,Cash,Express,TRUE,03/07/2024,4,2,None,Very Sensitive,Medium,Smartphone,13,FALSE,Wants-based,1,Very Dissatisfied 
91-558-5922,50,Female,High,Married,Master's,High,Saint-Brieuc,Health Care,492.83,5,Online,1,Low,0,No Return,Debit Card,No Preference,TRUE,02/03/2024,2,0,High,Very Sensitive,High,Tablet,2,FALSE,Need-based,4,Somewhat Dissatisfied 
33-609-0598,29,Female,High,Single,Master's,Middle,Xinzha,Groceries,295.54,8,Online,3,Medium,2,High Return,Cash,Express,FALSE,27/07/2024,3,1,None,Very Sensitive,Low,Tablet,14,FALSE,Planned,4,Somewhat Dissatisfied 
45-337-1798,26,Male,Middle,Married,Bachelor's,Middle,Al Qārah,Furniture,494.81,9,Mixed,4,Medium,1,Low Return,PayPal,Standard,TRUE,26/05/2024,2,1,Medium,Very Sensitive,Medium,Tablet,6,TRUE,Need-based,7,Satisfied 
34-265-8558,22,Female,High,Single,High School,High,Antipolo,Mobile Accessories,160.25,7,Online,3,Medium,2,High Return,PayPal,No Preference,TRUE,04/03/2024,2,2,None,Very Sensitive,High,Desktop,12,TRUE,Need-based,5,Neutral 
67-323-7406,35,Female,High,Married,High School,High,Yuyangguan,Gardening & Outdoors,198.36,4,Online,1,Low,1,Low Return,Cash,Standard,FALSE,13/12/2024,1,2,None,Somewhat Sensitive,None,Desktop,4,TRUE,Wants-based,9,Very Satisfied 
40-149-8247,23,Female,Middle,Married,Bachelor's,Middle,Qiman,Furniture,82.39,12,Store,1,Low,0,No Return,Other,Express,FALSE,24/02/2024,5,1,None,Somewhat Sensitive,None,Smartphone,1,FALSE,Planned,8,Satisfied 
37-361-8691,40,Female,High,Married,High School,High,Maguwon,Hotels,290.56,3,Store,1,Low,1,Low Return,PayPal,No Preference,TRUE,12/03/2024,5,2,None,Somewhat Sensitive,None,Desktop,4,FALSE,Wants-based,1,Very Dissatisfied 
17-763-9416,32,Male,High,Single,High School,Middle,Tsibulev,Animal Feed,206.79,5,Store,3,Medium,1,Low Return,Credit Card,Standard,FALSE,21/08/2024,1,2,High,Very Sensitive,Low,Tablet,4,FALSE,Planned,2,Very Dissatisfied 
56-453-8263,29,Female,Middle,Divorced,Master's,Middle,San Antonio Aguas Calientes,Baby Products,401.43,8,Mixed,2,Low,0,No Return,Other,No Preference,TRUE,23/05/2024,4,0,None,Not Sensitive,High,Tablet,5,TRUE,Need-based,6,Somewhat Satisfied 
40-199-1803,42,Male,High,Single,High School,Middle,Ku‘aydinah,Sports & Outdoors,188.17,9,Online,5,High,1,Low Return,Debit Card,Standard,TRUE,26/05/2024,5,0,Medium,Not Sensitive,Low,Desktop,9,FALSE,Need-based,5,Neutral 
09-332-0236,47,Female,Middle,Divorced,Master's,Middle,San Marcos,Gardening & Outdoors,83.21,10,Online,3,Medium,0,No Return,Other,Standard,FALSE,20/03/2024,4,2,Low,Somewhat Sensitive,High,Desktop,7,FALSE,Impulsive,4,Somewhat Dissatisfied 
46-662-1571,40,Female,Middle,Widowed,Master's,Middle,La Laja,Office Supplies,371.12,8,Online,1,Low,1,Low Return,PayPal,No Preference,FALSE,23/08/2024,5,2,High,Somewhat Sensitive,Low,Smartphone,8,TRUE,Wants-based,7,Satisfied 
26-150-0209,28,Male,Middle,Widowed,High School,Middle,Taiyigong,Books,185.83,11,Store,2,Low,2,High Return,Other,Standard,FALSE,17/10/2024,4,2,Low,Not Sensitive,Medium,Desktop,1,TRUE,Impulsive,9,Very Satisfied 
94-985-5336,29,Male,High,Divorced,Bachelor's,High,Gävle,Office Supplies,117.13,7,Mixed,1,Low,1,Low Return,Credit Card,Express,TRUE,08/08/2024,1,2,High,Somewhat Sensitive,High,Smartphone,6,TRUE,Planned,10,Extremely Satisfied 
97-715-3606,29,Female,Middle,Widowed,High School,High,Tayabamba,Office Supplies,52.24,11,Store,1,Low,2,High Return,Credit Card,Standard,TRUE,12/12/2024,3,0,Low,Not Sensitive,High,Smartphone,8,TRUE,Impulsive,4,Somewhat Dissatisfied 
02-100-4320,32,Female,High,Single,Master's,High,Majennang,Baby Products,446.69,7,Store,5,High,1,Low Return,Cash,No Preference,FALSE,12/06/2024,4,2,Medium,Somewhat Sensitive,High,Smartphone,13,TRUE,Planned,5,Neutral 
16-070-0138,39,Male,High,Single,High School,High,Njeru,Packages,216.84,5,Store,3,Medium,1,Low Return,PayPal,Express,FALSE,28/03/2024,4,1,Low,Somewhat Sensitive,Low,Tablet,5,FALSE,Planned,1,Very Dissatisfied 
82-474-5074,22,Female,Middle,Married,Bachelor's,High,Ambatolaona,Electronics,75.27,7,Mixed,4,Medium,2,High Return,PayPal,Express,TRUE,27/12/2024,3,1,None,Not Sensitive,None,Desktop,1,TRUE,Impulsive,3,Dissatisfied 
36-444-5336,48,Male,Middle,Divorced,Master's,High,Jianggang,Office Supplies,308.87,2,Store,4,Medium,2,High Return,Cash,Express,TRUE,24/02/2024,3,1,None,Not Sensitive,None,Tablet,11,TRUE,Impulsive,2,Very Dissatisfied 
54-680-5344,29,Male,Middle,Widowed,Master's,Middle,Langkou,Travel & Leisure Flights,169.77,5,Store,4,Medium,2,High Return,Other,Standard,TRUE,15/06/2024,1,0,Medium,Very Sensitive,None,Desktop,7,TRUE,Wants-based,9,Very Satisfied 
16-364-8096,41,Male,High,Married,High School,High,Horní Suchá,Toys & Games,289.08,12,Online,1,Low,1,Low Return,Other,Standard,TRUE,14/08/2024,2,0,None,Very Sensitive,Medium,Desktop,7,TRUE,Wants-based,10,Extremely Satisfied 
62-644-8183,50,Female,Middle,Married,Master's,High,Haradok,Travel & Leisure Flights,74.09,10,Mixed,4,Medium,2,High Return,Other,Standard,TRUE,15/05/2024,1,2,None,Somewhat Sensitive,Low,Tablet,8,TRUE,Impulsive,9,Very Satisfied 
59-971-0799,48,Male,Middle,Divorced,Bachelor's,High,Vichuga,Travel & Leisure Flights,201.53,5,Online,3,Medium,1,Low Return,Other,No Preference,FALSE,01/06/2024,2,1,None,Not Sensitive,High,Tablet,11,TRUE,Wants-based,6,Somewhat Satisfied 
64-031-2046,29,Male,High,Divorced,Master's,High,Luci,Arts & Crafts,244.6,12,Online,4,Medium,0,No Return,Other,Standard,FALSE,25/08/2024,4,2,Medium,Somewhat Sensitive,None,Tablet,3,FALSE,Wants-based,6,Somewhat Satisfied 
87-079-0237,36,Male,High,Single,Bachelor's,Middle,Guolemude,Software & Apps,320.5,10,Store,4,Medium,0,No Return,Cash,Express,TRUE,01/03/2024,3,2,Low,Somewhat Sensitive,Low,Tablet,9,FALSE,Need-based,9,Very Satisfied 
78-091-8662,43,Male,High,Divorced,High School,Middle,Prengtale,Jewelry & Accessories,91.63,3,Store,2,Low,0,No Return,Debit Card,Standard,TRUE,30/06/2024,5,2,None,Not Sensitive,None,Tablet,2,TRUE,Wants-based,10,Extremely Satisfied 
62-720-2922,30,Male,High,Widowed,Bachelor's,High,Cabanas,Sports & Outdoors,251.93,8,Store,2,Low,2,High Return,Debit Card,Standard,FALSE,02/01/2024,3,1,High,Very Sensitive,None,Tablet,7,FALSE,Need-based,3,Dissatisfied 
47-528-3961,24,Male,High,Married,Master's,High,Faīẕābād,Luxury Goods,477.35,4,Online,5,High,1,Low Return,PayPal,No Preference,FALSE,28/12/2024,2,0,High,Very Sensitive,Low,Desktop,14,FALSE,Need-based,2,Very Dissatisfied 
21-808-2293,30,Male,Middle,Divorced,Bachelor's,Middle,Sukumo,Baby Products,86.63,10,Mixed,1,Low,2,High Return,Cash,Express,TRUE,02/09/2024,3,2,Medium,Somewhat Sensitive,Low,Tablet,3,FALSE,Wants-based,2,Very Dissatisfied 
96-772-7220,40,Female,High,Married,Bachelor's,High,Tanjungbalai,Gardening & Outdoors,429.24,7,Mixed,5,High,0,No Return,Debit Card,No Preference,FALSE,27/03/2024,3,1,High,Not Sensitive,Low,Tablet,10,FALSE,Need-based,1,Very Dissatisfied 
25-866-7286,30,Female,Middle,Divorced,Master's,High,Carrefour,Home Appliances,470.38,8,Mixed,4,Medium,2,High Return,Other,Standard,TRUE,11/11/2024,2,0,Medium,Not Sensitive,High,Smartphone,9,TRUE,Impulsive,3,Dissatisfied 
72-694-4159,39,Female,Middle,Married,Bachelor's,Middle,Tewulike,Gardening & Outdoors,495.8,4,Mixed,2,Low,0,No Return,PayPal,Standard,TRUE,16/09/2024,1,1,Low,Not Sensitive,None,Tablet,10,TRUE,Wants-based,7,Satisfied 
10-079-8237,46,Female,High,Widowed,Master's,High,Hejiang,Electronics,129.64,4,Store,1,Low,1,Low Return,Debit Card,Express,FALSE,27/05/2024,3,2,None,Not Sensitive,Low,Desktop,3,TRUE,Need-based,3,Dissatisfied 
47-460-8015,48,Male,Middle,Divorced,Master's,High,Yaizu,Mobile Accessories,473.77,9,Online,1,Low,2,High Return,PayPal,No Preference,FALSE,02/05/2024,3,2,Medium,Very Sensitive,None,Desktop,13,FALSE,Wants-based,9,Very Satisfied 
06-061-0023,20,Female,High,Widowed,High School,Middle,Kembé,Electronics,130.84,4,Online,5,High,2,High Return,PayPal,Standard,TRUE,13/09/2024,5,2,Medium,Very Sensitive,Low,Tablet,13,TRUE,Need-based,10,Extremely Satisfied 
80-487-2550,34,Male,High,Married,Bachelor's,Middle,Novokayakent,Groceries,436.54,12,Online,3,Medium,1,Low Return,Debit Card,No Preference,TRUE,30/05/2024,3,0,Medium,Very Sensitive,Low,Smartphone,9,FALSE,Wants-based,8,Satisfied 
23-617-2637,50,Female,Middle,Single,Master's,High,Hekou,Animal Feed,264.01,4,Store,4,Medium,1,Low Return,Other,No Preference,TRUE,21/10/2024,3,0,High,Somewhat Sensitive,None,Desktop,2,FALSE,Need-based,5,Neutral 
60-005-5187,25,Female,Middle,Single,High School,High,Bailadores,Travel & Leisure Flights,58.27,2,Store,4,Medium,1,Low Return,Cash,No Preference,FALSE,15/10/2024,5,1,Medium,Somewhat Sensitive,Medium,Smartphone,13,TRUE,Need-based,4,Somewhat Dissatisfied 
24-371-5870,49,Male,Middle,Single,Bachelor's,High,Masuda,Sports & Outdoors,190.76,10,Store,5,High,1,Low Return,Other,Express,FALSE,07/11/2024,5,2,None,Not Sensitive,High,Desktop,11,FALSE,Planned,3,Dissatisfied 
02-055-8248,25,Female,High,Divorced,Bachelor's,High,Martanesh,Animal Feed,105.76,8,Online,4,Medium,1,Low Return,Credit Card,Express,FALSE,18/01/2024,4,2,None,Very Sensitive,Medium,Tablet,4,FALSE,Planned,8,Satisfied 
54-238-5459,40,Female,High,Widowed,High School,High,Xinzhou,Hotels,254.29,9,Mixed,4,Medium,1,Low Return,Cash,Express,FALSE,30/04/2024,5,0,Medium,Somewhat Sensitive,Low,Smartphone,3,FALSE,Impulsive,7,Satisfied 
85-922-0190,19,Male,High,Widowed,Bachelor's,High,Nanfeng,Sports & Outdoors,435.52,9,Online,3,Medium,1,Low Return,Debit Card,No Preference,TRUE,12/11/2024,5,2,High,Not Sensitive,Medium,Desktop,11,FALSE,Impulsive,2,Very Dissatisfied 
46-978-3874,22,Female,High,Single,High School,Middle,Rio Pardo,Office Supplies,235.49,5,Store,3,Medium,1,Low Return,Cash,Express,TRUE,13/05/2024,4,1,High,Somewhat Sensitive,None,Smartphone,5,FALSE,Impulsive,6,Somewhat Satisfied 
53-595-7635,25,Male,High,Divorced,High School,Middle,Pingtang,Mobile Accessories,161.34,3,Mixed,3,Medium,1,Low Return,Credit Card,No Preference,TRUE,28/09/2024,2,2,High,Very Sensitive,Medium,Tablet,4,FALSE,Impulsive,8,Satisfied 
08-185-6608,32,Male,High,Divorced,Master's,Middle,Podbrdo,Mobile Accessories,167.67,11,Store,2,Low,0,No Return,Credit Card,Express,FALSE,18/03/2024,5,1,High,Very Sensitive,Medium,Smartphone,5,TRUE,Need-based,6,Somewhat Satisfied 
20-562-2569,44,Female,High,Divorced,Bachelor's,High,Aramayuan,Food & Beverages,96.68,10,Mixed,2,Low,2,High Return,Credit Card,No Preference,TRUE,13/04/2024,5,2,High,Somewhat Sensitive,None,Smartphone,10,FALSE,Planned,3,Dissatisfied 
41-366-4205,50,Male,High,Single,High School,Middle,Paquera,Gardening & Outdoors,234.58,3,Mixed,5,High,2,High Return,PayPal,Standard,TRUE,23/04/2024,5,2,Low,Very Sensitive,None,Desktop,1,FALSE,Impulsive,6,Somewhat Satisfied 
77-241-7621,26,Male,High,Married,Bachelor's,High,Warudoyong,Furniture,156.48,7,Store,1,Low,2,High Return,Other,No Preference,FALSE,13/03/2024,5,0,Low,Not Sensitive,Medium,Desktop,4,TRUE,Wants-based,5,Neutral 
